srcid, dstid, srcname, dstname
1559589062,1502537587407294464,Raflesrajoendah,Sekber_AniesId
1732140188,1512637359929499652,whysato2,NyataNyataKerja
940486643546386432,506059176,__RismaWidiono_,Urrangawak
1382488459747598337,1502537587407294464,Yep85412267,Sekber_AniesId
1159475566069731331,506059176,BiLLRaY2019,Urrangawak
778509168172863488,1159475566069731331,adelyena,BiLLRaY2019
980685208969031680,1159475566069731331,SantorinisSun,BiLLRaY2019
1101958568066998272,1219820343881154561,G336387,Ridwandasitisar
4123101253,154435354,a_r3mind3r,ch_chotimah2
2833118186,379288910,shintaisung,pengarang_sajak
1166305200082042881,506059176,_Umamlik,Urrangawak
3223035314,1172443351607472129,okijogjezz,heryawan_g
2293229845,1463431519595216901,AgusSup39011241,Cireng_007
1978790995,506059176,LaingenLisa,Urrangawak
2293229845,1159475566069731331,AgusSup39011241,BiLLRaY2019
1497940398123421697,154435354,IIrmensyah,ch_chotimah2
873034812,1962109344,luizpcn,Sarahjosuaddic1
720655727816105984,1398125066685059072,Fr4nst,TemanGanjar2705
943536788,1172443351607472129,IciOriza09,heryawan_g
623336944,1512637359929499652,EmgalibOposisi,NyataNyataKerja
1166305200082042881,1078570522038788097,_Umamlik,jr_kw20
1518560747512791040,379288910,AliandoAliand16,pengarang_sajak
2847060733,379288910,MahinFatavit,pengarang_sajak
623336944,1512637359929499652,EmgalibOposisi,NyataNyataKerja
1560464522414297094,1530174652529582081,PendozaTobat,pradanusantara
520529521,379288910,januar_soesanto,pengarang_sajak
701971764989984769,1518055859569389568,MuhammadJafarK4,JarnasABW
1166981215485751301,1480869467361996804,toplik5,slameta66292572
175856279,154435354,K_nank,ch_chotimah2
246827165,154435354,Bioa_Puteak,ch_chotimah2
3274892750,1512637359929499652,khailanee,NyataNyataKerja
1089314493480394752,69183155,djumelan,detikcom
3078831428,1502537587407294464,syeifm,Sekber_AniesId
373705577,1512637359929499652,suryobumi,NyataNyataKerja
1210412187988029440,435004096,Ronggolawe02,Aryprasetyo85
1163394852035317760,1193361784284909573,HidayatAsrori,rohman_saikhu
373705577,1512637359929499652,suryobumi,NyataNyataKerja
1283248522796490761,154435354,Wakakakakakak11,ch_chotimah2
1488359986745217026,154435354,OneGunanto,ch_chotimah2
2798875490,1502537587407294464,royrohadi99,Sekber_AniesId
506059176,1159475566069731331,Urrangawak,BiLLRaY2019
1586656628551450625,1576197329626943488,rikisya36034558,De_Liput
1978790995,435004096,LaingenLisa,Aryprasetyo85
1570021015891382273,69183155,anak_sarjana,detikcom
431712444,1512637359929499652,mnurilakbar,NyataNyataKerja
1180906687277850624,1502537587407294464,DILARANGMARAH,Sekber_AniesId
1180906687277850624,1502537587407294464,DILARANGMARAH,Sekber_AniesId
1586675521026330624,1576197329626943488,YuriEndah,De_Liput
1586654820701638658,1576197329626943488,rihanaaas,De_Liput
234276192,1512637359929499652,zhiem89,NyataNyataKerja
1150184535708934144,1512637359929499652,indosias,NyataNyataKerja
1298310278531039233,1502537587407294464,Cucu4Anak4,Sekber_AniesId
875411832,1463431519595216901,herlan_tri,Cireng_007
1431787346127589378,1502537587407294464,Gamaudungu,Sekber_AniesId
982930819093164032,154435354,bravobroer25,ch_chotimah2
704992694741762048,69183155,Koi1802,detikcom
4555877534,1159475566069731331,OnisSmartco,BiLLRaY2019
982930819093164032,1159475566069731331,bravobroer25,BiLLRaY2019
103864370,69183155,ramenblaster,detikcom
1552113004799729664,725349607807455232,salima252lagi,noire172
1132501882499260416,1502537587407294464,jagadiri3,Sekber_AniesId
2695463725,1159475566069731331,triwul82,BiLLRaY2019
515267329,1371722144,gagah76,Soultan_ichsan
1459787350397968391,1502537587407294464,Maxcassare,Sekber_AniesId
701971764989984769,1512831573657538566,MuhammadJafarK4,GerakAnies
1317065075602063360,69183155,BfBng,detikcom
1061188894606090242,1226725839099707392,bams_1eng,aan_muba
1112936622322929665,69183155,2dibukaB,detikcom
1584175314703642625,1502537587407294464,orangbiasa19381,Sekber_AniesId
515267329,69183155,gagah76,detikcom
1002268889160404992,1159475566069731331,BadruddinAl,BiLLRaY2019
1443236869819432965,154435354,wwleebest,ch_chotimah2
1564179507355217920,1530174652529582081,H9_zub,pradanusantara
234800995,1530174652529582081,aldy_mw,pradanusantara
1303593561363894272,1226725839099707392,GustiMberkahi,aan_muba
1303593561363894272,1159475566069731331,GustiMberkahi,BiLLRaY2019
994195979384512518,1502537587407294464,YenniS40529440,Sekber_AniesId
1074621849470783491,1226725839099707392,0j45_N4th,aan_muba
1573677362851745794,1371722144,AgusPan49950683,Soultan_ichsan
3389576073,1371722144,MBT_Utama,Soultan_ichsan
986042517341667328,1463431519595216901,Sam_Arief910,Cireng_007
1550782582316339201,1172443351607472129,o3nNHboQbkXZQnn,heryawan_g
1498988902820245508,1463431519595216901,mawingoso,Cireng_007
1240682069702787072,1371722144,Rak4022183,Soultan_ichsan
1430865045466927108,2560620056,zenold_AntiJoko,donyardi13
1092436394771808257,1512637359929499652,RUSWI3,NyataNyataKerja
1342680011296317440,1502537587407294464,PajakAgus,Sekber_AniesId
1578101138427035649,1502537587407294464,AndiKur38001468,Sekber_AniesId
1459787350397968391,1502537587407294464,Maxcassare,Sekber_AniesId
940159629895483392,1530174652529582081,ZulfadlanZN,pradanusantara
609998771,1159475566069731331,moekartho,BiLLRaY2019
511986433,154435354,zulham_z,ch_chotimah2
1347369754789519361,1159475566069731331,uttystp,BiLLRaY2019
1577697595962445827,1463431519595216901,maz_ceha,Cireng_007
2397120654,1512637359929499652,latief1163,NyataNyataKerja
3181492020,1512637359929499652,yenniaryani410,NyataNyataKerja
4123320864,1463431519595216901,MulyaYa22,Cireng_007
3226459578,1518114109564538880,jaga_negeri,Abdul11654604
4123320864,154435354,MulyaYa22,ch_chotimah2
994195979384512518,1371722144,YenniS40529440,Soultan_ichsan
1575892088377716736,1573560500599652352,Spring81385716,rkij_sukabumi
520529521,1159475566069731331,januar_soesanto,BiLLRaY2019
786535802398388224,154435354,faizalvin2013,ch_chotimah2
376630367,1962109344,Coopee_ABCOO,Sarahjosuaddic1
1243096022659686400,1159475566069731331,Pencerah___,BiLLRaY2019
1543198948403605504,69183155,Harakiri1107,detikcom
1575891267627515908,1573560500599652352,Veronik73287244,rkij_sukabumi
1049488491178995712,1226725839099707392,parwatyRizky,aan_muba
4184979312,1159475566069731331,AntoniusCDN,BiLLRaY2019
1732140188,1512637359929499652,whysato2,NyataNyataKerja
1547134387694993409,1159475566069731331,ex_AnakLolina,BiLLRaY2019
1395975607347863552,1159475566069731331,dcristnugroho,BiLLRaY2019
811857323060645889,69183155,McKayo_68,detikcom
1452982782200713220,1226725839099707392,laki2enjoy,aan_muba
786464556218392576,1463431519595216901,sutanyola,Cireng_007
1345455529,1159475566069731331,DiniHdianti,BiLLRaY2019
1250643279806226432,154435354,Klonthong_Sapi,ch_chotimah2
250614155,1226725839099707392,DiniHrdianti,aan_muba
2650421658,1226725839099707392,NgkongRoses,aan_muba
1054205283809976320,1159475566069731331,KampakDeny,BiLLRaY2019
754375859666944000,154435354,Nr_Opex,ch_chotimah2
1066839852572827648,69183155,Evolto15,detikcom
2426517524,1463431519595216901,HHatidame,Cireng_007
353461338,1371722144,muchsin9,Soultan_ichsan
1092436394771808257,1502537587407294464,RUSWI3,Sekber_AniesId
1455676834784296960,69183155,Anang_ssanto,detikcom
1294725966472679424,1371722144,HWid781,Soultan_ichsan
1583067578431197184,1463431519595216901,jolotundo988,Cireng_007
803071911571767296,1159475566069731331,ekoblora77,BiLLRaY2019
1551048725610758144,1159475566069731331,YusufNusantara5,BiLLRaY2019
1583067578431197184,1159475566069731331,jolotundo988,BiLLRaY2019
1305994034,1159475566069731331,dyv_net,BiLLRaY2019
1004546876522164224,1371722144,evandala20,Soultan_ichsan
994301594,1159475566069731331,hikmatsholeh,BiLLRaY2019
1558081405724135424,1472214255382372355,JimmiManopo2,Adribarza2
1578064877335166982,1463431519595216901,dunda_nancy,Cireng_007
1394606488383942656,71436318,Slash00713,KompasTV
1505254886845280258,1463431519595216901,JimbronR,Cireng_007
1594160776025374720,154435354,tukangarit_,ch_chotimah2
63431457,154435354,sjszabr36,ch_chotimah2
2207087756,1463431519595216901,berlin_hassan,Cireng_007
828349957,1463431519595216901,JoncyJonacta,Cireng_007
828349957,71436318,JoncyJonacta,KompasTV
828349957,1090639672206741504,JoncyJonacta,win_ardie
18129942,18129942,tempodotco,tempodotco
53405773,154435354,Civil95Eric,ch_chotimah2
2933578556,71436318,IbswTeam,KompasTV
1054344844770861056,1090639672206741504,hawe75,win_ardie
938928822090571777,154435354,HalakNusantara,ch_chotimah2
1134761996765687809,154435354,Hakim34893162,ch_chotimah2
1505254886845280258,154435354,JimbronR,ch_chotimah2
189734334,725349607807455232,fpoemsh,noire172
1578287414606409728,1502537587407294464,aeryd992,Sekber_AniesId
2981342274,1371722144,27e70604536240d,Soultan_ichsan
950429154297634816,154435354,rakayana_dp,ch_chotimah2
961737812,48359478,dwikyenggar,Indonesia_Pedia
1066987860757143552,1502537587407294464,MachyaSt,Sekber_AniesId
1549400803521490944,154435354,Natamankku12,ch_chotimah2
1405079455534518273,154435354,SitiRohimah__,ch_chotimah2
1406479044317638663,154435354,_Siti_rohimah,ch_chotimah2
807941894,154435354,herman_chou73,ch_chotimah2
723813028580335616,48359478,lizaariani5,Indonesia_Pedia
1558310946132865024,1463431519595216901,UIndonesi,Cireng_007
1192642661108211713,1502537587407294464,edenkey681,Sekber_AniesId
1598161455194394624,154435354,tetutta,ch_chotimah2
1551048725610758144,1463431519595216901,YusufNusantara5,Cireng_007
68442242,71436318,peterloveyou,KompasTV
1598161455194394624,1463431519595216901,tetutta,Cireng_007
1590680459528220672,154435354,NiasLirik,ch_chotimah2
1459156292287614977,1502537587407294464,Yunus05675952,Sekber_AniesId
4879473929,154435354,tjhinfar,ch_chotimah2
1276818813653184513,1371722144,lutfan_mohamad,Soultan_ichsan
1052092596170850304,1463431519595216901,KaryadiSutrisno,Cireng_007
1501612297525297153,3967463592,rusli_sadewa,MediaPKBLmj
1501612297525297153,3967463592,rusli_sadewa,MediaPKBLmj
1455676834784296960,71436318,Anang_ssanto,KompasTV
1325364675534467073,1463431519595216901,__wantaNKRI,Cireng_007
1549684141775519744,1371722144,Anakdes26611263,Soultan_ichsan
219349643,154435354,Noesry,ch_chotimah2
1580448347059388421,1371722144,yoga_mbull45,Soultan_ichsan
897062844503478272,1450771664896028679,RizZamr245,azkapribadi29
393187515,154435354,GadisNKRI_,ch_chotimah2
1215449295794524161,154435354,Snpth_Tomporejo,ch_chotimah2
1031829280836136961,1463431519595216901,Muhamma70248080,Cireng_007
1590951627359662081,18129942,infopark,tempodotco
1149978119119355905,1219820343881154561,kumpaianyuk,Ridwandasitisar
1212232556222935041,154435354,AyamSegar3,ch_chotimah2
1561722392497381377,1450771664896028679,rumudi,azkapribadi29
1269648152908296192,1502537587407294464,Donaymokoginta,Sekber_AniesId
4025612832,725349607807455232,FalsSuara,noire172
202832527,1463431519595216901,jekjek1,Cireng_007
1438859427377926155,1430865045466927108,UkanIbrahim,zenold_AntiJoko
1636015844,1636015844,Ras_Ngapak,Ras_Ngapak
1085810836466089985,1502537587407294464,Anto1157,Sekber_AniesId
2580145964,2580145964,JesicaRahmadina,JesicaRahmadina
1561722392497381377,1502537587407294464,rumudi,Sekber_AniesId
1732140188,1219820343881154561,whysato2,Ridwandasitisar
1110469072674668546,1371722144,HettyMunir,Soultan_ichsan
1334853481019056128,1371722144,Mdy_Asmara1701,Soultan_ichsan
1268888070956277760,1450771664896028679,Varial90538766,azkapribadi29
1443236869819432965,1463431519595216901,wwleebest,Cireng_007
1229115424748388352,1398125066685059072,Salimbado9,TemanGanjar2705
1040480221751762944,1590524223331581952,AdindaLaurinda,roeslanmanis
1189386665204125698,1269090583487758337,djokoAdv,MatJohar3
1305994034,1463431519595216901,dyv_net,Cireng_007
1109463301811900416,1502537587407294464,AkhmadDimyati13,Sekber_AniesId
1548630729621352448,1463431519595216901,SaatTobat22,Cireng_007
774156018376855552,1502537587407294464,melqisbalbosar,Sekber_AniesId
2260152714,2925392784,Hariwhed,KancaneGanjar
434660691,1502537587407294464,fuad_audah,Sekber_AniesId
799558725438578688,1219820343881154561,AjoSiam,Ridwandasitisar
1415351725989404673,3967463592,AnifitriyahAni3,MediaPKBLmj
1559966861319553025,18129942,jaemudyin,tempodotco
526953767,1463431519595216901,TukangMu,Cireng_007
1337025695382294529,1518114109564538880,Nini54119023,Abdul11654604
167766703,55507370,alvi_Haddim,tvOneNews
1593873545712410624,2314935228,BarryMurina,AldiNeno
137213485,1502537587407294464,tolegendok,Sekber_AniesId
1303593561363894272,1463431519595216901,GustiMberkahi,Cireng_007
1346490667573288961,1430865045466927108,UsniErlangga,zenold_AntiJoko
64677484,1398125066685059072,Uki23,TemanGanjar2705
1598000667804971008,1502537587407294464,Carlo_Ly1,Sekber_AniesId
373705577,1219820343881154561,suryobumi,Ridwandasitisar
921676717910933504,1518114109564538880,jono527,Abdul11654604
1595061733688635393,2314935228,hamada_brenda,AldiNeno
250614155,1463431519595216901,DiniHrdianti,Cireng_007
2305101589,1219820343881154561,MangUcuy,Ridwandasitisar
798408777859035136,1502537587407294464,fatmamahatmah,Sekber_AniesId
2431310970,1463431519595216901,wantahgdn__,Cireng_007
1429141300553523202,1597853021085454337,Gerominox,2024Kerja
1247097802938712064,1430865045466927108,AbdHali59646742,zenold_AntiJoko
1568128898344570881,1430865045466927108,Badruzz76394141,zenold_AntiJoko
1268888070956277760,1518114109564538880,Varial90538766,Abdul11654604
1126547830754107392,1463431519595216901,M45Broo,Cireng_007
821732253390618624,1463431519595216901,AAndryanto2,Cireng_007
1568152039536095232,1558849328956837889,arfan0978,PaimoMontok
955653951411515392,1430865045466927108,Tedy65563102,zenold_AntiJoko
1574701154147401729,1219820343881154561,Sis89370263,Ridwandasitisar
1393088127204433924,759692754985242625,adc14089,kumparan
1361688134845493256,1487731858037035010,Andracadabra1,Andreansyah_088
1131847027615158272,1518114109564538880,HaryFe1,Abdul11654604
1558081405724135424,1430865045466927108,JimmiManopo2,zenold_AntiJoko
3389576073,1430865045466927108,MBT_Utama,zenold_AntiJoko
1470261459112267777,1910354101,agaz72,Muhalim77
1418639065004449794,1430865045466927108,MGhufro38074283,zenold_AntiJoko
849573829613502464,1197510240205336577,DPWPKBKALSEL,Gardabangsaa
1061188894606090242,1463431519595216901,bams_1eng,Cireng_007
186325963,1430865045466927108,dannydhe,zenold_AntiJoko
149014530,1463431519595216901,Heriek,Cireng_007
982746434389725184,1219820343881154561,Adudu7231,Ridwandasitisar
1226725839099707392,1463431519595216901,aan_muba,Cireng_007
1203813886496927744,1006827831995711488,Ales09341615,ekowboy2
1083261943232704512,1430865045466927108,Rahim19752,zenold_AntiJoko
792063105962418176,1219820343881154561,RezaMrc786,Ridwandasitisar
87632140,1978790995,Paulus_willy,LaingenLisa
1447540343402946564,1447540343402946564,2001Tgk,2001Tgk
1348836101406920705,1912717152,only4yo27523847,AT_AbdillahToha
2839828328,1219820343881154561,ocin71,Ridwandasitisar
1370993172898217985,1219820343881154561,Faiz34839156,Ridwandasitisar
186325963,1219820343881154561,dannydhe,Ridwandasitisar
1488768870253211648,1219820343881154561,four_kartika,Ridwandasitisar
1472832391316049920,1219820343881154561,mavin1818,Ridwandasitisar
1346305256762720256,230040721,CecepLagi,EmbutIkn
1547764916,1518114109564538880,NasrilLatief,Abdul11654604
1377214906424942595,1487731858037035010,Gemila_emi,Andreansyah_088
1580772406901477376,1557225678965133312,NirmaRessa,karinparwijaya
1590973921607979009,1557225678965133312,niraalikamaria,karinparwijaya
1580088355827888128,1557225678965133312,nadiawardh,karinparwijaya
1591718889213530114,1557225678965133312,InfoSmrndUpdate,karinparwijaya
1244569328818642944,1361688134845493256,Gelang_Alit2,Andracadabra1
1244569328818642944,409372768,Gelang_Alit2,tonaytoni1
1040624965840596993,1518114109564538880,faried58022486,Abdul11654604
1119744609007980544,1119744609007980544,MT93990025,MT93990025
1477069336296579072,1518114109564538880,Santo09054972,Abdul11654604
1732140188,1518114109564538880,whysato2,Abdul11654604
725581502390501376,1584004925272379393,SilquinLaundry,CekHoaks
1587973282015236097,3967463592,pasarndeso88,MediaPKBLmj
1510430385099866113,1912717152,Jidan40290863,AT_AbdillahToha
1593195229934366721,3967463592,r_rahmad17,MediaPKBLmj
1311852852021612545,1518114109564538880,Cahmbanjar8,Abdul11654604
3301241917,1219820343881154561,Catatan_Penting,Ridwandasitisar
1208743053743120384,1556459552425771008,UdinSam78807473,Penawar81469159
1564296577321091073,1556459552425771008,lutungs4rung4n,Penawar81469159
1481909470922158082,3967463592,AhmadFuady27,MediaPKBLmj
2733848191,1219820343881154561,AbahLica,Ridwandasitisar
1578733522495283200,1542445660813008896,A_heru22,JarnasABWBpn
1578733522495283200,1542445660813008896,A_heru22,JarnasABWBpn
1574935488129298433,3967463592,GhenelsonPega,MediaPKBLmj
1366968712859848706,719725925215170561,DidikYanto5,marlina_idha
1429486306317438982,1518114109564538880,Jebenk63285910,Abdul11654604
1474260324383477760,1518114109564538880,BaasithIbnu,Abdul11654604
923439529,884688698272501760,Nitizen_Zen,GerBangNKRI
257814187,1407216807392419845,hadifinance,kayana_putri
1486734770939699206,2917435673,rahwan_asep,supari_yanto
1292096979795767296,1518114109564538880,LulukSwa,Abdul11654604
1594907638370029569,1556180823660908544,al_fatihmuj,Kimberley_2022
1111869321536364546,1518114109564538880,AdeCand65866045,Abdul11654604
1256827572614320129,1563830806883143680,MonCha65938734,zhugaalzael42
1435254713419710464,1563830806883143680,setialama1975,zhugaalzael42
1506207060773408769,1597853021085454337,Sobat_AHA,2024Kerja
483896158,388171231,twettyayu,khusnul_alovers
1443630373,2558197662,pokoke_ngopi,patriot016610
1447540343402946564,1447540343402946564,2001Tgk,2001Tgk
1572600613099425795,1138950541180936192,JSedoe,hc_poirot
194590819,77724354,didienAZHAR,uusbustami
1593684726966992896,3967463592,zulirfa62353051,MediaPKBLmj
797007391250227200,3967463592,fibiirawanse,MediaPKBLmj
1304097496927412226,1518114109564538880,ahwi_cingwan,Abdul11654604
1168516885,1407216807392419845,sabar_80,kayana_putri
964382049971785728,1912717152,ninizgeulis,AT_AbdillahToha
1095167354558763009,1518114109564538880,MawarSolitaire,Abdul11654604
623336944,1518114109564538880,EmgalibOposisi,Abdul11654604
66583794,1518114109564538880,rizayana,Abdul11654604
1595218627363770368,3967463592,muhlis0012,MediaPKBLmj
1526738394386075648,327913997,Ramay4na,Muammarkhair
1404271161492393991,1912717152,arabjowoNKRI,AT_AbdillahToha
200448287,3306771829,adepedia,CNNIDdaily
1362708818929483779,940486643546386432,SipenkAyas,__RismaWidiono_
1569533273927471106,1518114109564538880,didi_uwut,Abdul11654604
1140084771453714432,1978790995,RizkiR4madani,LaingenLisa
899538040460238848,228652010,Budiciptapesona,Bambang_Budimab
112380003,4187275698,ronirobert,TirtoID
1440542583822815240,1518114109564538880,Abdulwa66976391,Abdul11654604
1598000667804971008,1518114109564538880,Carlo_Ly1,Abdul11654604
885868914294505472,1357731806561198080,Sowi47498987,MalutSua
1488415825958944771,1518114109564538880,OjolNyambi,Abdul11654604
1596358276924420096,1518114109564538880,Arya65565963,Abdul11654604
1345455529,1978790995,DiniHdianti,LaingenLisa
1550774943654514689,1052339653,Eckay43676548,siregar_najeges
268687443,1978790995,Indonesiaguyub,LaingenLisa
1595824794377027584,1502537587407294464,FajarYusup_Cu,Sekber_AniesId
34103298,1518114109564538880,hukumkirchoff,Abdul11654604
1549684141775519744,1518114109564538880,Anakdes26611263,Abdul11654604
1341308400764739585,388171231,AgungHarsah,khusnul_alovers
1400072435903320069,1518114109564538880,yayan_nasai,Abdul11654604
1093982536437358592,1518114109564538880,palbapang1,Abdul11654604
1343563920531804166,1518114109564538880,HeriSuwondo2,Abdul11654604
1545620609312628736,1878861787,ACTmoduz,DewiOzza
1574701154147401729,2323080487,Sis89370263,S0BATANIES
1298971728731807745,1878861787,Za_At_Fa,DewiOzza
1117284576898846720,1518114109564538880,Rina21069065,Abdul11654604
1346131507409129473,2558197662,DGRAMANG4,patriot016610
4546923434,3967463592,pekabe_ngawi,MediaPKBLmj
1362643561716482048,1519937985902673920,AhmadYa05803019,UnyilKucing25
768768865631297536,1518114109564538880,rizal_1966,Abdul11654604
880870771874123776,4187275698,ay_eeeeee,TirtoID
200448287,1515689815,adepedia,saiful_mujani
200448287,1515689815,adepedia,saiful_mujani
782795449073664001,1518114109564538880,UjangSuprihatn4,Abdul11654604
1344296194755837953,4187275698,GerittAnapah,TirtoID
1382829761710366722,4187275698,luthfiprtm,TirtoID
841114400,4187275698,aioeaioe,TirtoID
980790857879072769,1226725839099707392,kadrunbinpekok,aan_muba
782158386351570944,1518114109564538880,pasirangsana_91,Abdul11654604
1217358928947712000,46651600,hsj1603,kurawa
1147499477751586818,1518114109564538880,Hmmurahmurahhm2,Abdul11654604
1375340520176713734,1518114109564538880,HenryJo97676034,Abdul11654604
1590050247983927297,1365883467179782149,nsfw_ukhty,jangkrikngab
146638264,759692754985242625,YudaNP,kumparan
1473514608946073601,1052339653,Budiono85931286,siregar_najeges
1265895268936904709,2917435673,_MbakSri_,supari_yanto
2928058117,2917435673,priyo1133,supari_yanto
1174034274137174018,3967463592,SukitmanS,MediaPKBLmj
1590581140850905089,30617522,sekrupartai,WartaEkonomi
1265895268936904709,1031855119283830784,_MbakSri_,SulasAgus
1428804685,3967463592,pkbbrebes,MediaPKBLmj
1574022665836568576,2314935228,RKIJ_KabBogor,AldiNeno
931819976591163392,3967463592,silvester_jogo,MediaPKBLmj
1590951627359662081,30617522,infopark,WartaEkonomi
335693168,902837643024539651,coachedan,medcom_id
1583468833146535936,2323080487,DaengSikki57,S0BATANIES
764171203217018881,1912717152,kbarbaii,AT_AbdillahToha
1447540343402946564,1447540343402946564,2001Tgk,2001Tgk
1433014246451777543,815290931003826176,JsoehartoD,blantik_pedhet1
1386020156426440704,1433662904071450624,AJHOEDIHERMAWAN,rmp_officials
1456573250222264321,1910354101,AyunMaruf,Muhalim77
1592460818737557504,30617522,emresantoso,WartaEkonomi
1284754481192726528,815290931003826176,balaputra_deva,blantik_pedhet1
3253651994,1912717152,langitbirubth,AT_AbdillahToha
1590612957813096448,30617522,anantagayatr1,WartaEkonomi
1590612957813096448,1878861787,anantagayatr1,DewiOzza
1173023441886146561,1584183897386283008,Aan__CoverBOYkw,aktivisliar
1593625778474070016,3967463592,androsjamil3,MediaPKBLmj
1574031400420118529,2314935228,RKIJ_KabBekasi,AldiNeno
1574031400420118529,2314935228,RKIJ_KabBekasi,AldiNeno
927890804625903616,1878861787,Atikah2010,DewiOzza
444260943,1878861787,Speedtrap_,DewiOzza
592670569,1878861787,hurryKoRn,DewiOzza
737268591960023040,1584004925272379393,el_rumi009,CekHoaks
1140084771453714432,1584183897386283008,RizkiR4madani,aktivisliar
1140084771453714432,1584183897386283008,RizkiR4madani,aktivisliar
1140084771453714432,1584183897386283008,RizkiR4madani,aktivisliar
1569742638664019974,1878861787,Hendry230867,DewiOzza
2295884162,1226725839099707392,iyat_jabbari,aan_muba
105771051,3967463592,yazid_my,MediaPKBLmj
1136583426432151552,1502537587407294464,AlKarim38714162,Sekber_AniesId
2706478310,929287558281830400,aeprasetyo991,yaniarsim
1140084771453714432,1584183897386283008,RizkiR4madani,aktivisliar
2706478310,1512831573657538566,aeprasetyo991,GerakAnies
1978790995,1878861787,LaingenLisa,DewiOzza
242704195,759692754985242625,AEPishere,kumparan
838963412717596672,3967463592,NanangMachin,MediaPKBLmj
1629328532,1912717152,akang_hero,AT_AbdillahToha
970175810,3967463592,Mus_glg,MediaPKBLmj
161251950,1878861787,reza_63,DewiOzza
1140084771453714432,1878861787,RizkiR4madani,DewiOzza
593466020,1584004925272379393,M_Arkeke,CekHoaks
903306838552092672,940486643546386432,jumianto_RK_,__RismaWidiono_
1160092356877512711,1878861787,kasrulsani9,DewiOzza
1478190519213694976,1878861787,SalimCipok,DewiOzza
187280494,1357731806561198080,AndiantoPnjt,MalutSua
1076513217122205696,228652010,kitrun2,Bambang_Budimab
1379400584504041477,1433662904071450624,RidwanFirdaus00,rmp_officials
1541648404710715392,3967463592,AgustinusBoli4,MediaPKBLmj
1597078793096609792,1597078793096609792,ErjikBintoro,ErjikBintoro
1574011498459906049,2314935228,RKIJ_KabBdgBrt,AldiNeno
1316959034251988992,815290931003826176,CupangSawah7,blantik_pedhet1
1530066327188414464,1526528328382963712,AzzhanZ1Z,Reesty_Cayah
46647466,3967463592,Bambangelf,MediaPKBLmj
46647466,3967463592,Bambangelf,MediaPKBLmj
1554482482711793664,940486643546386432,TanTan446677,__RismaWidiono_
828349957,940486643546386432,JoncyJonacta,__RismaWidiono_
1230541081348935681,1006827831995711488,HeruPuwanto_04,ekowboy2
1208737481652178944,22126902,kutarajapost,republikaonline
158650564,1502537587407294464,Syarif_sf7,Sekber_AniesId
77792891,902837643024539651,opyk_zaccheroni,medcom_id
1024869888240701441,1912717152,inaalyana2,AT_AbdillahToha
1034366124,1912717152,amira_suud,AT_AbdillahToha
1168516885,1912717152,sabar_80,AT_AbdillahToha
1459549321196490752,940486643546386432,JohnDamanik0408,__RismaWidiono_
424712175,1584004925272379393,ridwan_banjari,CekHoaks
1329441168309022720,1181615930826080256,koraalmalve,smulahaila
1595069725045710849,2314935228,RadenHidayatuln,AldiNeno
2839828328,1502537587407294464,ocin71,Sekber_AniesId
1554438403562672128,46651600,alfan_skywalker,kurawa
1102389193517326336,1584004925272379393,AchmadL16058574,CekHoaks
1168396790426566656,902837643024539651,MFajriyansyah,medcom_id
71215672,1912717152,buds_bunny,AT_AbdillahToha
218364381,1443801854756880385,OKTA2010T,kba_news
1440314501023236109,4200694752,Sehaniya,Ari3Pras
1480381488977768450,3967463592,PKBBondowoso_,MediaPKBLmj
1056948745319833602,3967463592,MMutafidin,MediaPKBLmj
87632140,940486643546386432,Paulus_willy,__RismaWidiono_
1056948745319833602,3967463592,MMutafidin,MediaPKBLmj
1552602223699320832,3967463592,PesawaranP,MediaPKBLmj
1580520830781378562,1357731806561198080,hendri63956744,MalutSua
885399345499168768,1584004925272379393,indramulya78,CekHoaks
87632140,4200694752,Paulus_willy,Ari3Pras
723813028580335616,2917435673,lizaariani5,supari_yanto
1561611319723585536,1584004925272379393,Mkelethyang,CekHoaks
834811089074270208,1584004925272379393,eko_milagros,CekHoaks
819242138923765760,3967463592,IsmailMangngaga,MediaPKBLmj
1111848792767107073,1912717152,ItsMe_RBH,AT_AbdillahToha
1942698402,3967463592,AmikJournalpml,MediaPKBLmj
295525041,1584004925272379393,aselyhasan,CekHoaks
752930200233447424,404577193,Eagle_Mc_M,ibukostreborn
1412449973321404419,1502537587407294464,KimMeccadina,Sekber_AniesId
1117984029951717376,1912717152,KiboKambing,AT_AbdillahToha
1433786435866292230,1502537587407294464,rezapahlevie24,Sekber_AniesId
928548268954460160,3967463592,andiset2018,MediaPKBLmj
1236462228183740416,1276876868340203520,MavinSutardi,bendolganteng
1559021920502239235,3967463592,bagus_jombang,MediaPKBLmj
4637230524,1443801854756880385,bagyapralamb4ng,kba_news
839817438241808384,404577193,heintje_han,ibukostreborn
1566193858907582465,1910354101,NkriantibuzerRp,Muhalim77
1270212102347616256,1348674492453687302,Sim1Juan,miss_gondz
1540256932497203201,248199104,dpcpdkotacrb,PDemokrat
62790863,1912717152,ini_alal,AT_AbdillahToha
1584175314703642625,147535405,orangbiasa19381,Gandawan
1114867286752415744,1584004925272379393,widipamungkas84,CekHoaks
931415438,1912717152,didi_1453,AT_AbdillahToha
1366734766532222981,1584004925272379393,dewiwul41575956,CekHoaks
1000648939,228652010,aguscosmo,Bambang_Budimab
